200000	1.0000	1.0000
400000	1.0050	1.1738
600000	1.0060	1.2515
800000	1.0070	1.3293
1000000	1.0080	1.4070
1500000	1.0090	1.4806
2000000	1.0100	1.5543
2500000	1.0110	1.6172
3000000	1.0120	1.6568
3500000	1.0130	1.6965
4000000	1.0140	1.7361
4500000	1.0150	1.7757
5000000	1.0155	1.8153
6000000	1.0160	1.8513
7000000	1.0165	1.8873
8000000	1.0170	1.9233
9000000	1.0175	1.9593
10000000	1.0180	1.9953
Unlimited	1.0185	2.0700
